year,month,day,flow,ss,ht,rain
2016,7,10,1.052,0.364537615390166,1.28049032570077,5.2
2016,7,11,0.789,0.242515186554739,1.18827800380731,0.2
2016,7,12,0.548,0.12603031721481,1.09713881105768,0
2016,7,13,0.492,0.0376123293343245,1.01369682097913,2.6
2016,7,14,2.574,0.0435749612629122,0.943959104845574,18
2016,7,15,0.902,0.0342272596724738,0.89375472049987,11.2
2016,7,16,0.808,0.035902641545158,0.91523221010219,1.7
2016,7,17,0.585,-0.00366603822547007,0.979055074431757,1.5
2016,7,18,0.52,0.0708541245775558,1.06000221737829,3
2016,7,19,0.431,0.0865658879359565,1.14858083249229,0.2
2016,7,20,0.421,0.0302197842883771,1.23508337560856,1
2016,7,21,0.35,0.0166450656143062,1.30961828716111,0
2016,7,22,0.385,0.083445707237048,1.36326648489841,3.7
2016,7,23,1.009,0.0702513678689289,1.3898117158446,7.9
2016,7,24,2.735,-0.00472301773791983,1.23829288341845,20
2016,7,25,0.591,-0.0456854445964097,1.38685332038866,0.2
2016,7,26,0.606,-0.033619844032502,1.35584309371384,3.4
2016,7,27,0.378,-0.0434913266190746,1.3024340270115,0
2016,7,28,0.519,0.0205841641649565,1.23564522349989,1.9
2016,7,29,0.377,-0.0275941031574722,1.16893681891453,3.2
2016,7,30,0.463,0.0220919129717885,1.16243096657149,2.6
2016,7,31,0.517,0.0184655752919007,1.21352986969344,3.6
2016,8,1,0.618,0.0458952414084339,1.27970629547048,3.8
2016,8,2,0.59,0.0687547266454716,1.34284613540496,1.3
2016,8,3,0.512,0.0698491395696423,1.385372732031,5.3
2016,8,4,1.645,0.106094905590374,1.39559628184762,17.7
2016,8,5,0.639,0.117449446904252,1.37033634054635,1
2016,8,6,0.564,0.134337215655031,1.31475932055727,3.2
2016,8,7,0.416,0.105694195225966,1.23855522596984,0.2
2016,8,8,0.357,0.0531993301787663,1.10936193786357,0.9
2016,8,9,0.803,0.0623583474893283,1.15141402863716,15.7
2016,8,10,3.831,0.181197312754385,1.06181229571975,22.2
2016,8,11,1.28,0.0780011776806061,0.975577815273824,6.6
2016,8,12,0.649,0.0130609388238793,0.897661290954822,1.1
2016,8,13,0.494,0.016099371725947,0.836044292069122,0
2016,8,14,0.42,0.0138534975672263,0.846757548469021,0
2016,8,15,0.377,0.032561163883322,0.919664955840434,0
2016,8,16,0.349,0.0179530851041818,1.02549996751757,0
2016,8,17,0.326,0.0290273421891064,1.14873971439709,0
2016,8,18,0.31,0.0131015768371623,1.2719889153242,0
2016,8,19,0.295,0.00696309143002161,1.37685896819209,0
2016,8,20,0.501,0.00143966546197904,1.44703861978997,2.7
2016,8,21,0.402,-0.0287768666926218,1.47143183626371,1.8
2016,8,22,0.292,-0.0355977010121569,1.44709546984194,0
2016,8,23,0.266,-0.0198007808204552,1.34765795616203,0
2016,8,24,0.494,0.0108098076434187,1.38059595060748,7.8
2016,8,25,2.801,0.110563567195675,1.28433339032413,36.6
2016,8,26,1.444,0.112193469839361,1.17631101147342,0.5
2016,8,27,0.487,0.0289651269769331,1.10055481644879,0
2016,8,28,0.358,0.0241994624764841,1.09661737462481,0
2016,8,29,1.726,0.220068982333111,1.13405886064755,20.5
2016,8,30,0.563,0.140049015970086,1.19436985351528,0
2016,8,31,0.387,0.0633678976631136,1.25502182291078,0
2016,9,1,0.328,-0.00590593811743778,1.29604125591703,0
2016,9,2,0.299,-0.0104826788051358,1.30641039605128,0
2016,9,3,0.326,-0.0433080976119897,1.28424636685175,0
2016,9,4,0.64,-0.0168091335491087,1.23562616703725,5.9
2016,9,5,0.466,0.00964679840228366,1.16907704702861,0
2016,9,6,0.273,-0.0406021408246253,1.11565466595352,0.2
2016,9,7,0.245,-0.0749756937816392,1.04984715916541,0.2
2016,9,8,0.438,0.0921971870944709,1.01423349894753,5.6
2016,9,9,0.272,0.110378040212899,0.933422966260316,0
2016,9,10,0.223,0.135009453297718,0.856380009319277,0
2016,9,11,0.21,0.122028874941486,0.797396441610536,0
2016,9,12,0.199,0.0740832513168203,0.817114574506037,0
2016,9,13,0.191,0.0331780637952814,0.895312651572462,0
2016,9,14,0.184,-0.00659385075369012,1.01795433559815,0
2016,9,15,0.198,0.0345848633300062,1.16209452817121,1.2
2016,9,16,0.178,0.0438094149401775,1.30328433828708,0
2016,9,17,1.203,0.0711166126698595,1.41669305808309,16.7
2016,9,18,0.409,0.065538722993981,1.48303311889717,0
2016,9,19,0.315,0.0799480624747921,1.49163620775982,0
2016,9,20,0.534,0.247407550862322,1.46502009724067,10.5
2016,9,21,4.38,0.271407615806491,1.43532936115162,23
2016,9,22,0.84,0.293188373462753,1.35645305456873,1
2016,9,23,0.529,0.207748422416642,1.24944787843506,4.5
2016,9,24,0.538,0.175756706900957,1.14526008817001,6.3
2016,9,25,2.578,0.284430541306366,1.07584922462815,10.9
2016,9,26,0.931,0.337185556412161,1.05591884235977,0
2016,9,27,0.449,0.338185604940469,1.07726830098256,0
2016,9,28,2.786,0.32864341062623,1.12013006702084,30.2
2016,9,29,1.243,0.24994197249908,1.16345624030348,0.2
2016,9,30,0.471,0.15011117906221,1.19136226775191,0
2016,10,1,0.381,0.0870895800949525,1.19589111165875,0.2
2016,10,2,4.679,0.0944170656147389,1.17648807673807,17.1
2016,10,3,0.753,0.110582231891749,1.17502552248661,5.9
2016,10,4,0.456,0.137812530729427,1.15547519266404,2.4
2016,10,5,0.578,0.111207056840067,1.1158956480346,3.2
2016,10,6,0.617,0.0849233611913245,1.06105539269019,8.5
2016,10,7,1.069,0.120226025285987,0.994877534133235,11.2
2016,10,8,0.49,0.0643016394912883,0.924674129869739,0
2016,10,9,6.373,0.136388167634266,0.863986175910522,15.8
2016,10,10,1.262,0.179563365181988,0.833347270899178,1.6
2016,10,11,0.506,0.164455520601656,0.852877044887836,0
2016,10,12,0.51,0.205325191155863,0.927990974100488,2.5
2016,10,13,0.358,0.132510969653197,1.0458198649198,0
2016,10,14,0.662,0.102183361761253,1.18264480797035,3.7
2016,10,15,0.803,0.0831403404336308,1.31246198461251,11.1
2016,10,16,0.451,0.0743369490935744,1.41108995232302,0.2
2016,10,17,0.316,0.0388049906298156,1.46167016065462,0
2016,10,18,0.281,0.0992594250399992,1.50888517678039,0.4
2016,10,19,0.266,0.135951514160829,1.52964853128648,0
2016,10,20,0.255,0.0813193358730344,1.48727042694622,0
2016,10,21,0.254,0.124869141960436,1.39512915253967,0.6
2016,10,22,0.241,0.111152106231538,1.27882816532885,0
2016,10,23,0.219,0.136730599348721,1.16869107056824,0
2016,10,24,0.207,0.178152310148668,1.08874196534861,0
2016,10,25,0.286,0.235351467825994,1.04778854694761,1.6
2016,10,26,0.246,0.180893015120045,1.03938498403375,0.2
2016,10,27,0.205,0.0766643280744431,1.05045617119164,0
2016,10,28,0.185,0.0195705559107074,1.06736631728901,0
2016,10,29,0.182,0.0161860525827087,1.07910239939834,0.2
2016,10,30,0.164,0.0513766700519549,1.09068235881173,0
2016,10,31,0.464,0.0614795348574051,1.12831883946684,3.4
2016,11,1,0.195,0.0948482011851393,1.1441895471064,0
2016,11,2,0.171,0.0950973523496947,1.14026121774085,0.6
2016,11,3,0.151,0.100993442171453,1.1198427116333,0
2016,11,4,0.22,0.0755337907198987,1.08517170278609,2
2016,11,5,0.164,0.0339167654937502,1.03991780573535,0
2016,11,6,0.215,0.0779136248017048,0.991058103674549,1.6
2016,11,7,12.95,0.134449736135761,0.951723132228032,59.9
2016,11,8,0.73,0.0952857716020996,0.936595299613287,0.2
2016,11,9,0.309,0.0757113614680534,0.95745859878955,0
2016,11,10,0.235,0.0681973233323809,1.0155998734015,0
2016,11,11,0.199,0.144729272992097,1.101623750605,0
2016,11,12,0.666,0.195975467646635,1.20004266090406,8.5
2016,11,13,0.212,0.116396450073819,1.29355958073531,0
2016,11,14,0.171,0.0692330234118641,1.36558121724954,0
2016,11,15,0.18,0.171234136598611,1.45278172232458,1.4
2016,11,16,0.255,0.192228295063416,1.53116449340371,0
2016,11,17,0.209,0.19663028273152,1.55039987037842,3.6
2016,11,18,0.258,0.147227092725131,1.5131472013125,1
2016,11,19,0.151,0.0560897641469502,1.43211081262232,0
2016,11,20,0.143,0.0966023048539757,1.32792018236048,0
2016,11,21,0.129,0.0518011036173804,1.22185009582499,0
2016,11,22,0.126,0.0110114235397106,1.13030979013059,2
2016,11,23,0.126,0.0172402556995828,1.06096841114228,0
2016,11,24,0.125,0.00893155159062453,1.01470214351958,0
2016,11,25,0.276,0.0452771463994481,0.988781537307402,3.8
2016,11,26,0.267,0.0375882979867225,0.977756819005305,0.2
2016,11,27,0.148,0.0269606875690729,0.978436885342668,1.6
2016,11,28,0.168,-0.00282562512683826,1.03147572095026,0.4
2016,11,29,0.116,-0.00842040544704103,1.0764623174253,0
2016,11,30,0.112,0.0323101561901862,1.11051026777667,2.8
2016,12,1,0.11,0.0377654862882213,1.13257614317975,56.2
2016,12,2,0.111,0.0834823191752652,1.14226606013749,0
2016,12,3,0.106,0.0695534954238981,1.1393029907185,0
2016,12,4,0.103,0.0340204008526364,1.12606634685885,0
2016,12,5,0.154,0.00666809062851215,1.10829569748485,2.4
2016,12,6,0.201,0.0174339676055656,1.09369940880465,0
2016,12,7,0.094,-0.0138535565702683,1.08957659161499,0
2016,12,8,0.428,0.0276791494992064,1.099492171822,6.6
2016,12,9,0.107,0.057593800104119,1.12283141255817,0.2
2016,12,10,0.306,0.0771934910257757,1.1571923948847,4.6
2016,12,11,0.171,0.00553072628152118,1.2007021876788,0
2016,12,12,0.095,0.0085425670553374,1.25078276752058,0.2
2016,12,13,0.09,0.0288646248901216,1.32299988636255,0
2016,12,14,0.087,0.0413407033083519,1.43419502248575,0
2016,12,15,0.085,0.0498933650243563,1.51120254942634,0.2
2016,12,16,0.098,0.0107800229275565,1.54253990808346,0
2016,12,17,0.079,0.0016725829146047,1.52582567415721,0
2016,12,18,0.08,-0.0563478108523399,1.46772483277613,0
2016,12,19,0.537,0.00756365055194452,1.3805041250886,1.4
2016,12,20,0.142,0.0111407839637818,1.2783594047904,0
2016,12,21,0.102,-0.0148795646301665,1.17531892891402,0
2016,12,22,0.15,0.00749227514640571,1.08051928539396,4
2016,12,23,0.134,0.0782999812413987,1.00136473574943,1.4
2016,12,24,0.111,0.0073885667809952,0.942737751720804,0.4
2016,12,25,0.074,-0.00511460968509025,0.907916552423715,0
2016,12,26,0.072,0.0397294501371236,0.916037586846432,0
2016,12,27,0.07,0.033610504410261,0.966016230021308,0
2016,12,28,0.068,0.0359325160575887,1.02468101427938,0
2016,12,29,0.086,0.0433853259776751,1.08591480739304,0
2016,12,30,0.069,0.0844409913873132,1.14357870015342,0
2016,12,31,0.067,0.0540092671772643,1.19276080661665,0
2017,1,1,0.068,-0.00250262029246495,1.22933903499096,0
2017,1,2,0.066,-0.00931665476029764,1.25140867354247,0
2017,1,3,0.064,-0.058743141418143,1.25955967627417,0
2017,1,4,0.087,-0.0180350735265067,1.25649684162622,0.6
2017,1,5,0.062,-0.00344693093307935,1.24410741205112,0
2017,1,6,0.061,-0.0601633794918299,1.22485044557012,0
2017,1,7,0.061,-0.00738378513325966,1.2014803091293,0
2017,1,8,0.061,-0.0101103955877586,1.18091445180698,0
2017,1,9,0.061,-0.00268746298739897,1.17468331246739,0
2017,1,10,0.06,-0.0268895012841022,1.19301992637223,0
2017,1,11,0.06,0.0347186307005631,1.29016316776862,0
2017,1,12,0.059,0.0408221317747661,1.38988124977887,0
2017,1,13,0.059,0.0436417956075723,1.47167725638,0
2017,1,14,0.059,0.07919190740233,1.5183417762169,0
2017,1,15,0.064,0.0588404171281403,1.5198907736103,0.2
2017,1,16,0.06,-0.00688316703491165,1.47815904879256,0
2017,1,17,0.057,-0.0306326197147864,1.40205921426894,0
2017,1,18,0.057,-0.0216731328825102,1.30402291244816,0
2017,1,19,0.19,0.0269771506281689,1.1974107993889,3.2
2017,1,20,0.105,0.0344319496210153,1.09224485576329,1.8
2017,1,21,0.112,-0.0353117194332365,0.996691605412924,5.2
2017,1,22,0.988,-0.014650763389605,0.918446835861134,11
2017,1,23,0.069,-0.0414495585404466,0.866188505778268,0.2
2017,1,24,0.061,-0.0746920649477633,0.863969602981286,0
2017,1,25,0.059,-0.058444434867558,0.912391946041315,0
2017,1,26,0.059,-0.0468902770838487,0.987738872669334,0
2017,1,27,0.058,-0.0761286142240598,1.07878377361108,0
2017,1,28,0.057,-0.0770268148668496,1.17434869313697,0
2017,1,29,0.057,-0.117929071669246,1.26300371036712,0
2017,1,30,0.057,-0.106060315936279,1.3348276980779,0
2017,1,31,0.056,-0.126446234863218,1.38162369815016,0
2017,2,1,0.057,-0.0853870521878803,1.39889414037251,0
2017,2,2,0.056,-0.115714702136219,1.38686095624126,0
2017,2,3,0.057,-0.0858577094928648,1.34856345408835,0
2017,2,4,0.056,-0.0991203161279459,1.29084771781194,0
2017,2,5,0.056,-0.0743538220107072,1.22369628266365,0
2017,2,6,0.056,-0.0115001753590063,1.1624664325318,0
2017,2,7,0.056,0.0109504351173662,1.1388666817435,0
2017,2,8,0.062,0.0628846015169355,1.17781687960596,2
2017,2,9,1.446,0.163538141156696,1.25327452559744,26.6
2017,2,10,0.063,0.159813420099393,1.34392308460931,0
2017,2,11,0.045,0.134530849711679,1.423351452261,0
2017,2,12,0.046,0.10665510472958,1.47037112900357,0.8
2017,2,13,0.044,0.0426886431919076,1.47509532975472,0
2017,2,14,0.042,0.00945051108119133,1.43843714604157,0.4
2017,2,15,0.313,0.0188355280787182,1.36907473388386,15.2
2017,2,16,0.604,0.0715043514944702,1.2797701011699,19.9
2017,2,17,0.603,0.0492398205864972,1.18150835516018,6.7
2017,2,18,0.075,0.0468638130611951,1.08498458400362,0
2017,2,19,0.053,0.0231568478082369,0.991560412201131,0
2017,2,20,0.133,-0.00719969255768105,0.909037236622605,1.5
2017,2,21,0.05,-0.0288325353665818,0.853303895512988,0
2017,2,22,0.048,0.0159987719752788,0.8450279724792,0
2017,2,23,0.048,0.00677867506517049,0.889802842514785,0
2017,2,24,0.049,-0.010249218986815,0.977483619148548,0.2
2017,2,25,0.47,-0.0207767495543472,1.09166479890498,1.2
2017,2,26,0.261,-0.0163192158741592,1.21504029815227,0
2017,2,27,0.046,-0.0647889930868122,1.32988549861249,0
2017,2,28,0.044,-0.097774027599983,1.41975957224284,0
2017,3,1,0.044,-0.114060540104539,1.47252748227053,0
2017,3,2,0.044,-0.0373724840220926,1.48166080301271,0
2017,3,3,0.046,-0.00181956287875717,1.44901081827398,0
2017,3,4,0.047,-0.0245192240034846,1.39140052528036,0
2017,3,5,0.045,0.0286991579624567,1.33158079802313,0
2017,3,6,0.044,0.0477396121767828,1.25440800584932,0.2
2017,3,7,0.305,0.138339136070488,1.18565762399361,4.4
2017,3,8,0.785,0.331739873610809,1.15415292928112,31.1
2017,3,9,2.767,0.475036765458344,1.17184471599399,27
2017,3,10,35.437,0.258220405748594,1.2277363108034,89.2
2017,3,11,12.282,0.233177959843143,1.29777789113038,3.1
2017,3,12,1.175,0.219529647658836,1.35685708618437,9.6
2017,3,13,0.292,0.0637472054755688,1.38760552893946,0
2017,3,14,0.182,-0.0118320980418212,1.38293645055305,0
2017,3,15,0.139,0.0392449503383376,1.34630327899787,0
2017,3,16,0.108,0.0736622695309277,1.28554386018434,0
2017,3,17,0.096,0.149420243187359,1.21090936825508,0
2017,3,18,0.087,0.0952704927844292,1.19598593786625,0
2017,3,19,0.078,0.0364958555433512,1.11329214720316,0
2017,3,20,0.077,-0.0244277902074954,1.02596232946874,0
2017,3,21,0.071,0.0380062838045913,0.944856064173414,0
2017,3,22,0.068,0.0538496400246824,0.886320903292282,0
2017,3,23,0.065,0.044045591000077,0.871151126288453,0
2017,3,24,0.065,0.0740090994856017,0.911713328660693,0
2017,3,25,0.061,0.0961550801510056,1.00155361146853,0
2017,3,26,4.445,0.106112603452441,1.12251690611752,42.8
2017,3,27,6.595,0.169680096493913,1.25307664498417,19
2017,3,28,0.282,0.152753232343064,1.37165206157362,0
2017,3,29,0.673,0.137538203324597,1.46216397361483,9.7
2017,3,30,0.303,0.0430866224287239,1.52109094287771,0
2017,3,31,0.143,0.0620943720307876,1.52817809398849,0
2017,4,1,0.119,0.0597455597282777,1.44839317464432,0
2017,4,2,0.126,0.0736253942626566,1.4840026562322,0.4
2017,4,3,0.136,0.110498910579387,1.40139166981344,1.7
2017,4,4,5.453,0.160243365469839,1.30446021261922,58.1
2017,4,5,7.684,0.248693623688756,1.22303063118486,34.7
2017,4,6,1.243,0.137584854466704,1.17962417747317,0
2017,4,7,0.457,0.0491837857224107,1.17697040239321,0.2
2017,4,8,0.326,0.0479266732779002,1.20260485387726,0.8
2017,4,9,0.387,0.0842763898547751,1.2372068597595,3.2
2017,4,10,0.289,0.0942520226943477,1.26458001220447,1.7
2017,4,11,0.204,0.113242981252397,1.28426504391197,0.8
2017,4,12,2.41,0.151827875163439,1.29773356794894,39
2017,4,13,7.04,0.235030116207563,1.28175495911383,27.7
2017,4,14,0.902,0.0920570578612283,1.24186066332853,0
2017,4,15,0.653,0.0268118338016778,1.18572322171183,0
2017,4,16,0.462,0.0366331725597648,1.06717212344598,0
2017,4,17,0.341,0.0107265469814344,1.11964803665793,0
2017,4,18,0.294,0.00877313916686751,1.05013386664864,0
2017,4,19,0.249,-0.043294211623909,0.986199136754011,0
2017,4,20,0.315,-0.0214691008203491,0.942792915961045,1.9
2017,4,21,0.547,0.0078594170742069,0.936131035133694,10.7
2017,4,22,0.433,-0.0154498533152986,0.97557461903747,1.8
2017,4,23,0.256,0.0655568463731417,1.05622476699299,0.2
2017,4,24,0.234,0.10980964879981,1.16306543387088,0.9
2017,4,25,0.184,0.10763075714832,1.28622691860634,0
2017,4,26,0.162,0.0860745992297631,1.42447522973224,0
2017,4,27,0.149,0.0559662544713497,1.52969052505723,0
2017,4,28,0.138,0.0707572827018392,1.58515190611745,0
2017,4,29,0.466,0.121319386690323,1.5839827124372,6.6
2017,4,30,0.312,0.182211767221071,1.41868304460589,4
2017,5,1,0.216,0.158099991756097,1.5314642466388,0
2017,5,2,0.144,0.0821369600109993,1.44425896323759,0
2017,5,3,0.126,0.0671128783662736,1.34697002984635,0
2017,5,4,0.201,0.0934857604739385,1.26274670788686,0.6
2017,5,5,0.115,0.0388410910910153,1.20397212157247,0
2017,5,6,0.109,0.0437110894871453,1.17117851260675,0
2017,5,7,0.105,0.0376689661705403,1.15762462528124,0
2017,5,8,0.103,-0.00475383489618486,1.15439336858322,0
2017,5,9,0.1,-0.0109370401327604,1.18830462322018,0
2017,5,10,0.138,0.00357126528812368,1.22217842719172,0.6
2017,5,11,0.896,0.076662632326322,1.23456061488061,11.1
2017,5,12,4.289,0.214444621224752,1.22681551204211,26.3
2017,5,13,0.513,0.167861414706364,1.20325516077744,0
2017,5,14,0.236,0.0559405631581602,1.16864339197863,0
2017,5,15,0.172,0.058661673602618,1.12677993524373,0
2017,5,16,0.79,0.0656108578068089,0.990373448978514,11
2017,5,17,7.432,0.0702052730960701,1.08269483165048,25.3
2017,5,18,0.83,0.0273576674321967,1.04408205996275,2.1
2017,5,19,0.422,-0.035667776787592,1.02196829273907,0
2017,5,20,0.385,-0.0624572219562286,1.02589368745417,2.8
2017,5,21,0.251,-0.0104817643386916,1.05937089816014,0
2017,5,22,0.197,-0.0163985450346302,1.11816630566644,0
2017,5,23,0.171,0.0449738168218161,1.1929353673529,0
2017,5,24,0.156,0.0896121269008672,1.31834446675812,0
2017,5,25,0.145,0.0919963867822462,1.44834918731056,0
2017,5,26,0.644,0.166486845639882,1.54628057587042,10.8
2017,5,27,0.415,0.223933904685673,1.59796935077379,0.2
2017,5,28,0.206,0.174210288105324,1.59815121906103,0.8
2017,5,29,0.18,0.124541250488936,1.55249679503389,0.4
2017,5,30,0.171,0.0825592900615055,1.32685389653532,0.7
2017,5,31,0.182,0.14068950763543,1.4735818944772,1
2017,6,1,0.128,0.150625502531963,1.37911558844366,0
2017,6,2,6.536,0.269332467226996,1.28516560246586,55.9
2017,6,3,25.347,0.246385216234352,1.20186289992962,33.7
2017,6,4,2.196,0.202707047525674,1.13448866543252,0
2017,6,5,0.852,0.137520941128966,1.08505468761985,0
2017,6,6,0.592,0.111194774088486,1.07234408234647,0.4
2017,6,7,0.467,0.0354414520847344,1.10918026938877,0.4
2017,6,8,0.4,0.0373069654996958,1.14020805845428,0.2
2017,6,9,0.351,0.0882552510720618,1.16198828299534,0
2017,6,10,0.312,0.143397469161612,1.17372578604353,0
2017,6,11,0.295,0.154777818632383,1.17656080155693,0.2
2017,6,12,0.266,0.0552883612556485,1.17125934807799,0
2017,6,13,0.252,0.0578337720749251,1.15891023782551,0
2017,6,14,0.245,-0.0226998245546027,1.01459982251673,0.6
2017,6,15,0.225,0.0424172982285866,1.14197543146772,0
2017,6,16,0.205,0.0430151680072561,1.12555947946207,0
2017,6,17,0.195,0.0872023073628239,1.1155365878216,0
2017,6,18,0.199,0.0467241577491908,1.11633505995845,0.4
2017,6,19,0.644,0.025791802882045,1.12937372630006,8.1
2017,6,20,0.433,0.13004272144934,1.15326287648666,3.1
2017,6,21,0.445,0.221490345708657,1.1937670231283,5.5
2017,6,22,27.244,0.310421918812826,1.31219317951828,51.4
2017,6,23,2.286,0.374110273930037,1.4269068627667,1.4
2017,6,24,1.276,0.344136305281228,1.51991135172864,6.6
2017,6,25,0.713,0.1922234757735,1.57685316404391,0.8
2017,6,26,0.523,0.155281893396066,1.58877839743336,0
2017,6,27,0.429,0.151292884583322,1.55376068503847,0
2017,6,28,0.371,0.10322505418642,1.32427804507504,0
2017,6,29,0.332,0.0890437907544093,1.47986099312862,0
2017,6,30,0.304,0.0465634974371061,1.38024723184781,0
2017,7,1,1.349,0.056841520060736,1.26975245336398,11
2017,7,2,0.867,0.0906821892819265,1.16184127478501,3.5
2017,7,3,0.547,0.101643603965801,1.06689724609106,5.1
2017,7,4,0.432,0.0673033106008569,0.991640483032048,1.2
2017,7,5,0.322,0.04029949112271,0.981077643830986,0
2017,7,6,0.837,0.134847186913445,1.01262611279196,9.9
2017,7,7,0.634,0.190713965719946,1.05348776690337,2.6
2017,7,8,0.602,0.149985883761767,1.09734530446383,4.1
2017,7,9,1.066,0.18688237578001,1.13997146965167,12.1
2017,7,10,0.749,0.121231106798632,1.17698032321847,2.7
2017,7,11,0.472,0.060296197325681,1.20501034628889,0.8
2017,7,12,0.671,0.082961472032514,1.2208705963266,8.8
2017,7,13,0.539,0.0836815509636331,1.22366045976373,2.8
2017,7,14,0.555,0.0929096025961913,1.08392338423581,1.3
2017,7,15,0.356,0.0844881524873964,1.21507391496881,0
2017,7,16,0.301,0.023851143224991,1.19844227655585,0
2017,7,17,0.268,0.0172581295009664,1.17749121833299,0
2017,7,18,0.247,0.0035003293884579,1.15593764635181,0
2017,7,19,0.239,0.088744356509878,1.13896321324563,0
2017,7,20,2.027,0.341440977883742,1.17380356250463,15.3
2017,7,21,0.641,0.266516976755814,1.26931604162513,4.1
2017,7,22,0.542,0.233436617446487,1.37552483988565,3.7
2017,7,23,0.404,0.19120980583976,1.47184071223804,0.9
2017,7,24,0.315,0.131141877066926,1.53657391363368,0.4
2017,7,25,0.402,0.167010049524081,1.55445804503501,2.5
2017,7,26,0.287,0.109021467451305,1.52095241146141,0.8
2017,7,27,0.911,0.112256814427226,1.32370078760435,9.7
2017,7,28,0.635,0.140055738002873,1.44359612209361,5.3
2017,7,29,0.367,0.0587188652679551,1.33602087939572,0
2017,7,30,0.274,0.0115813793353221,1.21483277711282,0
2017,7,31,0.242,-0.0106271530697457,1.09383539006726,0
2017,8,1,0.223,-0.00215766503511516,0.984068349277873,0
2017,8,2,2.231,0.0439813039338875,0.89405114772898,20.3
2017,8,3,7.319,0.27758414219722,0.880812884873387,36.2
2017,8,4,2.58,0.161655426766098,0.916211286220622,0.4
2017,8,5,0.787,0.0888235491761622,0.975906090369882,0.2
2017,8,6,0.532,0.0303924164931372,1.04925279099452,0.4
2017,8,7,0.54,0.000511252432425779,1.12631526379478,1.2
2017,8,8,0.463,-0.00714548695097084,1.19809590972401,2.4
2017,8,9,2.717,0.0653136828390914,1.25553487086474,16.8
2017,8,10,0.792,0.0712751841513815,1.2909601969849,4.2
2017,8,11,0.677,0.0175847405005753,1.3001893992141,5.2
2017,8,12,0.493,-0.0296443170506568,1.18704551990701,0
2017,8,13,1.254,0.0167683573851429,1.2833194196968,14.4
2017,8,14,1.236,0.0616232123645111,1.24496371170245,1.4
2017,8,15,0.448,0.0424647077973128,1.19178035545171,0.2
2017,8,16,0.37,0.0229119223772536,1.13373439839574,0
2017,8,17,0.335,0.0779080989185936,1.09174791416132,0
2017,8,18,0.543,0.212267436964958,1.13420861855375,2.4
2017,8,19,1.581,0.315728742082583,1.21649897561383,14.4
2017,8,20,0.505,0.249602803116091,1.31804810520297,0.2
2017,8,21,0.341,0.173337785029068,1.41079782136346,0.2
2017,8,22,0.291,0.0816069404445281,1.4696446858414,0.4
2017,8,23,0.272,-0.00408226495498298,1.47992969592757,0
2017,8,24,0.267,-0.0107569404701275,1.44016897543346,0.4
2017,8,25,0.246,-0.0479052688152473,1.3594813961602,0.2
2017,8,26,0.247,-0.0775282468257128,1.25626964517099,0
2017,8,27,1.074,0.00556700772613472,1.25272184029867,16.6
2017,8,28,1.334,0.043377233408227,1.13466053307885,11
2017,8,29,0.575,0.039054426684334,1.01686055942966,0.2
2017,8,30,4.184,0.0691769194510481,0.907716272180202,22.8
2017,8,31,1.268,0.0849823476580949,0.814755564889671,6.8
2017,9,1,0.554,0.136989295206619,0.802284379478344,0.8
2017,9,2,3.511,0.212206334855524,0.842158749839863,20.6
2017,9,3,1.384,0.208888079863013,0.918988195874551,0
2017,9,4,0.613,0.127795442565964,1.0170249561515,0
2017,9,5,0.463,0.043834609884016,1.1221309945351,0
2017,9,6,0.824,0.0533133804043275,1.21951550560114,9.8
2017,9,7,0.46,0.0574664925221424,1.29548122832433,0.6
2017,9,8,0.377,0.00107523772438034,1.33905789087145,0.6
2017,9,9,0.662,0.0780085355877176,1.34481620116627,9.2
2017,9,10,0.606,0.0976580841877166,1.31346761047846,8
2017,9,11,0.941,0.0336500532985706,1.28046327744269,8
2017,9,12,0.566,0.0586217478388125,1.25263261510585,2.8
2017,9,13,0.424,0.0403947400304148,1.17351215336279,0
2017,9,14,0.349,0.0275298958322396,1.10995419886398,0
2017,9,15,0.725,0.0182752159978008,1.08558417586617,3.8
2017,9,16,0.643,0.0432752018772629,1.11154716907561,1
2017,9,17,0.462,0.0193201315443297,1.17814398396618,5.8
2017,9,18,1.934,0.00541368190618896,1.25975461449924,19.6
2017,9,19,1.894,0.0790626406820831,1.32890792463477,8
2017,9,20,0.598,0.0137890829426148,1.36582970474661,0
2017,9,21,0.486,0.0534653021907434,1.36126959886393,1.6
2017,9,22,0.736,0.0715329422912927,1.31744582798983,7.2
2017,9,23,0.384,-0.0312044122367749,1.28886405156268,0.2
2017,9,24,0.304,-0.0499059692554826,1.23477564786332,0
2017,9,25,0.273,-0.106900788900069,1.15350894083634,0
2017,9,26,0.45,-0.0949964127853011,1.05641208708111,4.4
2017,9,27,0.72,0.00221254112033509,0.955762426951815,6
2017,9,28,0.26,0.012958707145303,0.864336566731951,0.2
2017,9,29,0.239,-0.0247776005794177,0.799186751871779,0.4
2017,9,30,0.741,0.106947490311325,0.780299119787092,4.6
2017,10,1,0.806,0.12616080240336,0.815969835554122,9.6
2017,10,2,0.771,-0.00793000252297216,0.895734227313562,8.8
2017,10,3,0.315,-0.0956728024096728,1.00253997884445,0.2
2017,10,4,0.241,-0.113012790086015,1.11833671153258,0
2017,10,5,0.21,-0.120066758950035,1.22555434225128,0
2017,10,6,0.189,-0.107100228542007,1.30773143907892,0
